track_id,track_name,artist_spotify,macro_genre,danceability,energy,valence,popularity,year
5W8HXMOMLtXLz0RGKUtnlZ,"Last One Standing (feat. Polo G, Mozzy & Eminem) - From Venom: Let There Be Carnage",Skylar Grey;Polo G;Mozzy;Eminem,Other,0.664,0.692,0.233,73,2021
5XND8aufA4UvtqAgARcjfN,Aurora,K-391;RØRY,Electronic/Dance,0.498,0.689,0.176,61,2020
5YVmHTAsdWnoanWXB7AwZX,Like My Father,Jax,Acoustic/Folk,0.492,0.224,0.424,72,2021
5YaskwnGDZFDRipaqzbwQx,Your Love (9PM),ATB;Topic;A7S,Other,0.669,0.784,0.517,79,2021
5Z9KJZvQzH6PFmb8SNkxuk,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X;Jack Harlow,Hip-Hop/Rap,0.741,0.691,0.892,81,2021
5ZESanTyKmIOXBu7se7z6U,Tocame,Sak Noel;Salvi;Franklin Dam,Other,0.865,0.607,0.0869,61,2020
5ZQnQnbUVtBO0pl3ShqVHG,"Lagdi Lahore Di (From ""Street Dancer 3D"")",Guru Randhawa;Tulsi Kumar,Hip-Hop/Rap,0.786,0.797,0.454,59,2020
5Zoe8tHOVTMOzeapdpQeYL,Chekuthan,Ribin Richard;Nihal Sadiq,Other,0.375,0.838,0.102,52,2021
5aYOZF87pf0hqU5ePWj8YG,Back,Dj Mehmet Tekin,Other,0.752,0.974,0.386,40,2020
5ajjAnNRh8bxFvaVHzpPjh,Reckless,Madison Beer,Other,0.386,0.426,0.261,80,2021
5awNIWVrh2ISfvPd5IUZNh,PTT (Paint The Town),LOONA,Pop,0.781,0.814,0.546,69,2021
5b7u3idwfY2LyqMQlCwscm,"Kaun Tujhe (From ""M.S.Dhoni - The Untold Story"")",Palak Muchhal,Pop,0.531,0.431,0.19,66,2020
5cF0dROlMOK5uNZtivgu50,Attention,Charlie Puth,Electronic/Dance,0.775,0.613,0.797,83,2020
5ccsZWf2YhhxSZjmi5FdIw,Ela Não Quer Guerra Com Ninguém,Parangolé,R&B/Soul,0.818,0.757,0.889,46,2020
5cfKBuE5XKtlaNOVjQwA9H,"Kadhaippoma (From ""Oh My Kadavule"")",Leon James;Sid Sriram,Pop,0.575,0.577,0.157,68,2020
5dntGTbUtmUO239wQ0k3yM,Mmmh,KAI,Pop,0.659,0.718,0.297,71,2020
5eGsHi6RcL33gb9k89UYaB,Schedule,Tegi Pannu;Manni Sandhu,Hip-Hop/Rap,0.826,0.581,0.787,72,2021
5eN1nmOe9R29OBL6soTJov,MAJHE AALE,AP Dhillon;Shinda Kahlon;Gurinder Gill;Gminxr,Hip-Hop/Rap,0.871,0.496,0.287,66,2021
5eR6OS3joTAHJToyzehKfu,Trouble’s Coming,Royal Blood,Other,0.775,0.688,0.805,57,2020
5f1joOtoMeyppIcJGZQvqJ,Be Like That - feat. Swae Lee & Khalid,Kane Brown;Swae Lee;Khalid,Country,0.727,0.626,0.322,75,2020
5fXslGZPI5Cco6PKHzlSL3,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",Jasmine Sandlas;Garry Sandhu;Tanishk Bagchi;Intense,Pop,0.805,0.919,0.494,67,2020
5fdNHVZHbWB1AaXk4RBGVD,Just the Two of Us,"Grover Washington, Jr.",Jazz/Blues,0.743,0.429,0.597,71,2020
5fwSHlTEWpluwOM0Sxnh5k,Pepas,Farruko,Latin,0.762,0.766,0.442,86,2021
5gSVKG0R4xc8qtDIoyDNy8,Saada Pyaar,AP Dhillon;Gurinder Gill;Money Musik,Hip-Hop/Rap,0.743,0.655,0.164,69,2021
5hL9yKGJAMUxfwsjFnJ0aR,Khud Se,Osho Jain,Other,0.696,0.153,0.451,47,2020
5hVAQTNarrb3lmWqg9Ens4,Answer,Lilas Ikuta,Pop,0.622,0.475,0.388,66,2021
5hff5RQeE84pznOt8WEWeO,Birthday,Anne-Marie,Electronic/Dance,0.609,0.785,0.756,61,2020
5iCY0TXNImK4hyKfcplQsg,Baarishein,Anuv Jain,Other,0.475,0.124,0.19,76,2021
5iFwAOB2TFkPJk8sMlxP8g,Make You Mine,PUBLIC,Rock/Alternative,0.606,0.799,0.638,77,2020
5iX1FIxAdb3YoWP846kjvP,Leave Me Alone,Thekidszn,Other,0.701,0.492,0.2,56,2020
5jjZikDrEd0by1o7V3fO4y,overwhelmed,Royal & the Serpent,Rock/Alternative,0.804,0.323,0.456,70,2020
5joNJn9LUvYcamWwa2iYCL,Nonstop,OH MY GIRL,Pop,0.753,0.91,0.825,62,2020
5kNCog1amNsI8z2iD5634p,O dia em que a terra parou,Raul Seixas,Other,0.55,0.729,0.344,46,2020
5kqNIqFjijuzvVLhuY9B8j,La Zona,Bad Bunny,Latin,0.762,0.801,0.81,79,2020
5krhFNgUcYHwXlNPJJYzFM,Tell Me Something Good,Ewan McVicar,Electronic/Dance,0.812,0.796,0.961,67,2021
5lWUeSYO61UYgNlFlqcwYl,Lighter (feat. KSI),Nathan Dawe;KSI,Electronic/Dance,0.703,0.837,0.356,65,2020
5m1i6hq7dmRlp3c1utE48L,水平線,back number,Pop,0.419,0.75,0.436,74,2021
5mnvugwfFYnJm9zuyGkgqF,"Ghalat Fehmi - From ""Superstar""",Asim Azhar;Zenab Fatimah Sultan,Pop,0.758,0.588,0.796,66,2021
5n8Aro6j1bEGIy7Tpo7FV7,Fuck Tha Police,N.W.A.,Other,0.859,0.75,0.857,71,2020
5nsET7aVWXu017lsQjRFCV,Thoda Thoda Pyaar,Stebin Ben;Nilesh Ahuja;Kumaar,Pop,0.706,0.527,0.144,74,2021
5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),Dua Lipa;DaBaby,Electronic/Dance,0.702,0.825,0.915,85,2020
5oYRr51VatOtkFeEOursuZ,O Sanam,Lucky Ali,Pop,0.76,0.555,0.52,65,2020
5ovVcYo2MvjVydFwFyaaqy,I Should Probably Go To Bed,Dan + Shay,Country,0.721,0.277,0.309,67,2020
5p54INLXgza6Do7nTsFPpG,Ae Ri Sakhi,kSaya;Pooja Gaitonde;Prasad Gaitonde,Electronic/Dance,0.328,0.751,0.13,25,2020
5pcmtf1lwrMqmAWWm248fY,DESIRES,AP Dhillon;Gurinder Gill,Hip-Hop/Rap,0.863,0.387,0.39,76,2021
5qhWIOZ6HztbHnsWNnkJTf,Get You The Moon X Agar Tum Saath Ho,Pranish VP,Other,0.652,0.372,0.13,64,2021
5ruzrDWcT0vuJIOMW7gMnW,The Adults Are Talking,The Strokes,Rock/Alternative,0.593,0.749,0.649,79,2021
5se0sLcaUymYKRUm0lCBgt,Tere Jaisa,Vaibhav Bundhoo;Kamakshi Khanna,Other,0.511,0.219,0.234,41,2021
5soMJpcVhSrGrB4prvPL6P,Rip & Tear,Mick Gordon,Electronic/Dance,0.506,0.882,0.14,67,2020
5tIr2cGQsj0oeqLk2tAU0L,Built Different,Sidhu Moose Wala,Hip-Hop/Rap,0.739,0.706,0.784,63,2021
5txPvcrvv4V23bjpaGGp4u,Kaise Kahu,Anirudh Sharma,Other,0.641,0.578,0.458,57,2021
5tzOL69W6lCp4gAomIXMnJ,Quédate conmigo,Pole.;Pilar Moxó,Other,0.58,0.715,0.46,61,2020
5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,Pop,0.358,0.557,0.494,85,2021
5uEYRdEIh9Bo4fpjDd4Na9,Goosebumps - Remix,Travis Scott;HVME,Hip-Hop/Rap,0.841,0.593,0.808,81,2021
5urYiIXu1ZhfMAOsp7WDTc,"Dil Ko Karaar Aaya (From ""Sukoon"")",Yasser Desai;Neha Kakkar;Rajat Nagpal,Pop,0.55,0.448,0.388,77,2021
5uuVGnkZEFHBz8unViC3iA,G-Shit (feat. Blockboi Twitch),Sidhu Moose Wala;Blockboi Twitch,Hip-Hop/Rap,0.658,0.761,0.843,62,2021
5vXsj8L4DK1gGQ43BBG028,We've Got Tonight,Kenny Rogers;Sheena Easton,Country,0.543,0.227,0.292,66,2020
5vwpOLQh2PpIbuJSjHhFwZ,Sin,Sidhu Moose Wala,Hip-Hop/Rap,0.769,0.832,0.34,60,2021
5wANPM4fQCJwkGd4rN57mH,drivers license,Olivia Rodrigo,Pop,0.561,0.431,0.137,88,2021
5xWpxI216rbOSiAqjdn6gy,"Lamborghini (From ""Jai Mummy Di"")",Meet Bros.;Neha Kakkar;Jassie Gill,Pop,0.769,0.922,0.634,57,2020
5xjyNMOqltVvvX6AGg6bDE,Ajj kal ve X Awaaz,Jaigo Gill,Other,0.401,0.309,0.0659,41,2021
5y7DaS3jAc9eZzcSOoUIwU,Una Locura,Ozuna;J Balvin;Chencho Corleone,Latin,0.714,0.761,0.906,76,2020
5yaXBGNko8lmFSOvKWo99j,Então Toma - Ao Vivo,Matheus & Kauan,Other,0.643,0.827,0.769,46,2020
5zUPoHkgqAr1XwTMNzNtGs,Fully Loaded,Tegi Pannu;Manni Sandhu,Hip-Hop/Rap,0.783,0.607,0.862,65,2021
5zfRl79umXWvKoA7p4KEPa,"Tip Tip (From ""Sooryavanshi"")",Tanishk Bagchi;Udit Narayan;Alka Yagnik,Pop,0.709,0.929,0.477,70,2021
5zqObw7wjBgL9TDiAymxPn,Our Song,Anne-Marie;Niall Horan,Electronic/Dance,0.595,0.759,0.515,69,2021
600Byp0tUwr2aDLm361rG1,Então Toma - Ao Vivo,Matheus & Kauan,Other,0.648,0.817,0.765,50,2020
60ynsPSSKe6O3sfwRnIBRf,Streets,Doja Cat,Electronic/Dance,0.749,0.463,0.189,83,2021
61YcJKRn2y1si5jGc7LUIN,It Won't Always Be Like This,Inhaler,Other,0.518,0.895,0.278,55,2021
61gu4XQFyAfIUneEyW4EJu,Brown Shortie (feat. Sonam Bajwa),Sidhu Moose Wala;Sonam Bajwa,Hip-Hop/Rap,0.794,0.862,0.852,63,2021
62AuGbAkt8Ox2IrFFb8GKV,Sweet Caroline,Neil Diamond,Acoustic/Folk,0.529,0.127,0.578,78,2021
62Lv9WcrfzJqhvYDbilJy3,たぶん,YOASOBI,Pop,0.747,0.666,0.731,66,2020
62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. Emilee),Surf Mesa;Emilee,Electronic/Dance,0.674,0.774,0.33,77,2020
63aj87TQG6F3RVO5nbG2VQ,In Da Getto,J Balvin;Skrillex,Latin,0.915,0.72,0.631,75,2021
63bmIgH9sS6sX5Sc7MetGq,Habang Buhay,Zack Tabudlo,Acoustic/Folk,0.62,0.668,0.183,69,2021
64p6ua7zpf66s62StC2QLv,Bad Boy (feat. Luana Kiara),Raaban;Tungevaag;Luana Kiara,Electronic/Dance,0.644,0.892,0.767,69,2021
64r6z0P3RnhpTGdkA7p5Os,Ek Tarfa,Darshan Raval,Pop,0.48,0.615,0.33,67,2020
64zeTLKn5flc0t74NeApXQ,Haari Main Haari,Karthik Rao;Shilpa Surroch,Other,0.695,0.276,0.398,47,2020
66orjI5vOkyxOZLHWrPklh,X Gon' Give It To Ya - Int'l Bonus track,DMX,Other,0.754,0.825,0.64,62,2021
679zqcQuKakOGI93NPCqB8,Present Tense,Pearl Jam,Rock/Alternative,0.403,0.272,0.105,56,2020
67BtfxlNbhBmCDR2L2l8qd,MONTERO (Call Me By Your Name),Lil Nas X,Hip-Hop/Rap,0.61,0.508,0.758,79,2021
67KTXqxMEyBMq3LApqCgNV,Moosedrilla (feat. DIVINE),Sidhu Moose Wala;DIVINE,Hip-Hop/Rap,0.709,0.829,0.654,61,2021
67hbP9PFQZrb4XZc3TzB0s,Rasputin - Single Version,Boney M.,Other,0.694,0.719,0.972,67,2021
67i1stWSGQXQi1sbc0dKTf,Stars,Mizmo;Freeless,Other,0.639,0.791,0.0576,35,2020
68RqzBNbrTlT5RPygZM4BM,Infatuation,SOPHIE,Other,0.355,0.335,0.0395,38,2021
68UU9oaQtMDnh6PRlW842H,I Like Him,Princess Nokia,Rock/Alternative,0.893,0.579,0.611,66,2020
68UW3plyDDNg1dkNIZRezJ,Tinted Eyes (feat. blackbear & 24kGoldn),DVBBS;24kGoldn;blackbear,Electronic/Dance,0.743,0.801,0.381,60,2020
68zpjcROff06E5VwB1JTzd,Athmavile Anandhame,Sajeer Koppam,Other,0.62,0.611,0.208,51,2021
69AIpwGNLxr4qS1X5ynx60,Buy Dirt,Jordan Davis;Luke Bryan,Country,0.586,0.559,0.437,80,2021
69WpV0U7OMNFGyq8I63dcC,Given-Taken,ENHYPEN,Other,0.631,0.649,0.459,71,2020
69kOkLUCkxIZYexIgSG8rq,Get Lucky (feat. Pharrell Williams & Nile Rodgers),Daft Punk;Pharrell Williams;Nile Rodgers,Other,0.81,0.793,0.863,75,2021
69vlMrzHwATKzupwNcUPyK,La Santa,Bad Bunny;Daddy Yankee,Latin,0.744,0.868,0.586,84,2020
6AGOKlMZWLCaEJGnaROtF9,Put Your Records On,Ritt Momney,Pop,0.399,0.491,0.151,77,2020
6AooRgSRDzbCYL4NZ4RCjU,Chal Bombay,DIVINE,Hip-Hop/Rap,0.862,0.619,0.512,60,2020
6B8MM3PVQtUbZLay7tP7er,Hot Sauce,NCT DREAM,Pop,0.769,0.926,0.551,68,2021
6BfoE1BkJKPEVYFGYm6g95,De 38 Carregado,Dj Ray Lais;Mc Dricka,R&B/Soul,0.87,0.311,0.718,43,2020
6BizyNqcM7O8tWkRm2AuDm,Open Your Wings (Chirakukal Mulakkuvan),Rohit Gopalakrishnan;MC Mushti;Jazadin;Kalai Mk,Other,0.701,0.902,0.0836,46,2021
6BnhDyXqw9v5eOuiflRoXa,Omoide Shiritori,DIALOGUE+,Other,0.488,0.96,0.788,47,2021
6CDzDgIUqeDY5g8ujExx2f,Heat Waves,Glass Animals,Pop,0.761,0.525,0.531,85,2020
6D2TCm4nf5nxAcdGJ7w3QP,Qué Más Pues?,J Balvin;Maria Becerra,Latin,0.903,0.817,0.732,77,2021
6DEMMeWXfmFAXgDUMMzeg6,All I Ask,Adele,Other,0.591,0.28,0.348,74,2021
6DEhBd4RGr8MbSAtSNNtai,Mushroom Chocolate (with 6LACK),QUIN;6LACK,Rock/Alternative,0.73,0.547,0.533,56,2020
6Dy1jexKYriXAVG6evyUTJ,OUT OUT (feat. Charli XCX & Saweetie),Joel Corry;Jax Jones;Charli XCX;Saweetie,Electronic/Dance,0.787,0.833,0.796,81,2021
6Dz383ZHSKzWh5ZTL7aRra,RUSSIAN WOMAN,Manizha,Pop,0.89,0.701,0.652,49,2021
6E6BCsQHXDAdXsrL7zV71N,Roz Roz,The Yellow Diary;Shilpa Rao,Hip-Hop/Rap,0.653,0.446,0.472,63,2021
6E9UwSfT80age2xknoMS7Y,"Tum Hi Aana (From ""Marjaavaan"")",Payal Dev;Jubin Nautiyal,Pop,0.473,0.401,0.345,70,2020
6EgwlXnFrfkFqOKqY3dqki,Mayonaka No Door / Stay With Me,Chris Andrian Yang,Acoustic/Folk,0.753,0.0832,0.634,58,2021
6EzZn96uOc9JsVGNRpx06n,うっせぇわ,Ado,Pop,0.525,0.978,0.577,68,2021
6FE2iI43OZnszFLuLtvvmg,Classic,MKTO,Rock/Alternative,0.72,0.791,0.756,82,2020
6G699QfN1BWYWXfiblH51F,"Kusu Kusu (From ""Satyameva Jayate 2"")",Tanishk Bagchi;Zahrah S Khan;Dev Negi,Pop,0.742,0.911,0.78,71,2021
6GT0oiQdjiYX91qgAMi7Vd,Nit Nit,Jasleen Royal,Other,0.442,0.412,0.235,65,2020
6GoLARmR2OZl2EldehFrsA,Immaterial,SOPHIE,Other,0.776,0.717,0.828,53,2021
6H0PLsSYMzDOqhLgyOlzIj,感電,Kenshi Yonezu,Other,0.633,0.723,0.688,66,2021
6H7fLdt0AeWpuxUKXuXWrx,Shree Hanuman Chalisa,Hariharan,Pop,0.589,0.885,0.831,68,2021
6HTVZeVQ9J6Uiq6tHESxU9,"Welcome Home, Son",Radical Face,Acoustic/Folk,0.587,0.497,0.401,71,2021
6HU7h9RYOaPRFeh0R3UeAr,deja vu,Olivia Rodrigo,Pop,0.442,0.612,0.178,87,2021
6HjF1gzVEZMb4GplnGl9B3,"10,000 Hours (with Justin Bieber) - Piano",Dan + Shay;Justin Bieber,Country,0.426,0.366,0.386,61,2020
6HlE9t71z9DjGi7KqSyEpA,Deep End,Fousheé,Rock/Alternative,0.711,0.592,0.535,69,2020
6I3mqTwhRpn34SLVafSH7G,Ghost,Justin Bieber,Pop,0.601,0.741,0.441,88,2021
6IBcOGPsniK3Pso1wHIhew,Forever After All,Luke Combs,Country,0.487,0.65,0.456,79,2020
6IPNp9PfaEqrzotY47TIWy,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",DJ Snake;Ozuna;Megan Thee Stallion;LISA,Electronic/Dance,0.8,0.837,0.702,77,2021
6IaHIJYxIG8xbosaRr25AC,Parshawan,Harnoor,Pop,0.799,0.44,0.43,70,2021
6Im9k8u9iIzKMrmV7BWtlF,34+35,Ariana Grande,Electronic/Dance,0.83,0.585,0.485,81,2020
6IqKFke4ZhKbGYULllEezY,Go Big or Go Home,ENHYPEN,Other,0.766,0.844,0.823,67,2021
6J2pC3j9WF4tVJo4mEHZdn,Kanaa,Nucleya;2jaym;Sublahshini,Electronic/Dance,0.588,0.687,0.23,48,2021
6JNHdUEMA2X2LbubU5IUKR,Louder Than Words,Andrew Garfield;Vanessa Hudgens;Joshua Henry,Other,0.287,0.58,0.412,44,2021
6JUQViD0hLXlvWXCV4uUF8,Chitta,Manan Bhardwaj,Pop,0.412,0.494,0.496,68,2021
6KE3Fs6LMzi4hJI3eFqyLC,Don't (feat. RM),eAeon;RM,Other,0.63,0.596,0.275,66,2021
6LW3Z1GqbL78TIjfDyg4zp,Afterglow,Wilkinson;Becky Hill,Other,0.516,0.915,0.0398,69,2021
6LnEoRQKMcaFTR5UvaKuBy,Rock with you,SEVENTEEN,Pop,0.621,0.816,0.694,75,2021
6M47gaKejso9772SKTa3yH,Face Off,Tech N9ne;Joey Cool;King Iso;Dwayne Johnson,Hip-Hop/Rap,0.693,0.935,0.391,73,2021
6MCjmGYlw6mQVWRFVgBRvB,夜に駆ける,YOASOBI,Pop,0.663,0.871,0.826,75,2021
6MY1xABxoZATrEr4FeUhEM,Delicate,Damien Rice,Acoustic/Folk,0.34,0.144,0.147,56,2020
6N22FZs2ZhPBYi3b9XPajV,Still Don't Know My Name,Labrinth,Pop,0.316,0.63,0.313,80,2020
